Temperature,Wind Speed,Visibility,Cloud Cover
26.0,3.6,8.0,89.1
26.9,7.4,7.9,88.0
27.0,2.0,9.9,50.6
25.0,1.9,9.9,51.4
25.3,4.5,15.2,71.0
25.0,3.6,9.9,50.0
25.0,3.7,8.0,50.0
25.0,3.7,7.9,50.0
25.0,3.7,8.0,50.0
25.0,3.8,7.9,50.0
23.8,5.5,14.3,71.0
24.0,2.0,7.9,50.0
24.0,3.6,8.0,50.0
23.9,1.9,7.9,50.0
24.0,3.6,8.0,50.0
23.9,3.7,7.9,50.0
22.8,2.1,13.8,71.0
23.0,3.8,7.0,50.0
23.0,3.6,7.0,50.0
23.0,3.7,7.0,50.0
23.0,1.9,7.0,50.0
23.0,3.7,6.0,88.0
23.8,2.9,13.8,89.1
25.0,3.7,7.9,88.0
27.0,5.4,9.9,2.7
27.9,5.5,9.9,88.0
28.0,9.4,9.9,2.7
29.0,9.4,9.9,88.0
28.8,4.5,15.2,89.9
30.0,7.6,9.9,88.0
30.0,9.3,9.9,2.7
30.0,9.4,8.0,88.0
31.0,11.2,8.0,2.7
30.0,9.6,8.0,88.0
31.0,7.5,14.3,89.9
31.9,7.9,9.9,88.0
32.0,13.1,9.9,2.7
31.8,13.0,9.9,88.0
31.0,11.2,9.9,2.7
29.8,11.2,9.9,88.0
29.7,6.4,15.2,89.9
29.8,5.3,9.9,88.0
28.9,3.6,9.9,2.7
28.8,3.7,9.9,88.0
28.9,9.3,9.9,2.7
28.8,10.9,9.9,88.0
27.4,10.6,15.2,99.6
27.8,9.2,9.9,88.0
28.0,9.3,9.9,2.7
27.8,7.4,9.9,50.0
27.0,11.1,9.9,1.6
26.9,10.9,9.9,50.0
26.6,5.3,15.2,88.8
26.9,7.4,9.9,50.0
27.0,3.6,9.9,1.6
26.9,7.5,9.9,50.0
27.0,7.6,9.9,1.6
26.9,3.7,9.9,50.0
26.2,2.8,15.2,98.4
25.9,1.9,9.8,50.0
26.0,3.6,9.8,1.6
25.9,3.5,9.8,50.0
26.0,3.6,9.8,1.6
25.9,3.5,6.0,50.0
25.5,3.6,13.3,98.4
25.9,3.7,6.0,50.0
26.0,3.5,6.0,1.6
24.9,3.7,5.9,50.0
25.0,3.6,4.0,1.6
24.9,3.7,4.0,50.0
26.2,3.6,12.4,89.9
26.9,3.5,6.0,88.0
28.0,3.6,6.0,2.7
29.8,5.5,6.0,88.0
30.9,9.4,6.0,2.7
30.9,7.6,6.0,88.0
30.7,7.4,13.4,89.9
30.0,7.6,7.0,88.0
32.0,7.7,8.0,89.1
32.8,5.7,7.9,88.0
33.9,5.6,8.0,89.1
33.7,9.7,8.9,88.0
34.4,8.3,15.2,89.1
33.7,13.1,9.9,88.0
31.9,14.8,9.9,50.6
29.9,13.0,9.9,51.4
30.0,9.4,9.9,50.6
29.9,5.5,9.9,51.4
31.2,4.6,15.2,71.7
30.8,5.5,9.9,51.4
30.9,3.7,9.9,50.6
29.8,3.6,8.0,51.4
30.9,3.6,7.0,50.6
28.8,5.3,7.0,51.4
27.4,4.5,13.8,71.7
26.9,5.3,7.0,51.4
27.0,1.8,8.0,50.6
25.9,3.6,8.0,51.4
26.0,3.6,8.0,50.6
25.9,3.5,7.9,51.4
26.0,3.6,13.8,71.7
25.9,3.6,7.9,51.4
26.0,7.4,8.0,50.6
25.9,3.5,6.9,51.4
25.0,1.8,7.0,50.6
24.9,0.1,6.0,51.4
25.0,4.4,13.3,71.7
24.9,1.8,6.0,51.4
25.0,1.8,6.0,50.6
24.9,1.9,4.0,51.4
24.0,3.6,5.0,50.6
23.0,5.4,4.0,88.0
24.1,3.6,4.0,89.9
23.9,1.9,5.0,51.4
24.0,3.6,5.0,50.6
24.0,3.6,4.0,51.4
24.0,5.3,4.0,50.6
24.9,3.5,4.0,51.4
25.8,3.6,12.9,24.4
26.9,3.7,6.9,51.4
28.0,5.4,8.0,50.6
29.8,3.7,7.9,51.4
31.9,3.7,8.0,50.6
31.9,9.3,9.9,51.4
31.1,11.7,15.2,24.4
31.8,12.8,9.9,51.4
32.0,13.0,9.9,50.6
31.9,9.6,9.9,51.4
33.0,9.5,9.9,50.6
32.8,13.1,9.9,51.4
33.3,9.2,15.2,24.4
34.8,11.4,9.9,51.4
34.9,11.3,9.9,50.6
34.7,13.1,9.9,51.4
33.9,13.0,10.0,50.0
33.8,14.9,9.9,50.0
32.8,9.2,15.2,39.5
30.8,14.7,9.9,50.0
30.9,11.1,10.0,50.0
28.8,9.3,10.0,50.0
29.0,7.6,10.0,50.0
27.8,5.6,9.9,51.4
28.0,5.6,15.2,71.7
26.9,5.5,9.9,51.4
26.0,3.6,9.9,50.6
25.9,3.7,9.9,51.4
27.0,3.6,9.9,50.6
25.9,3.5,9.9,51.4
26.0,3.6,15.2,71.7
25.9,3.5,9.9,51.4
25.0,3.6,9.9,50.6
24.9,3.5,9.9,51.4
25.0,3.6,9.9,50.6
25.0,3.6,9.9,51.4
24.6,5.3,15.2,71.7
25.0,3.7,9.9,51.4
25.0,3.6,9.9,50.6
24.9,3.7,9.9,51.4
25.0,3.7,9.9,50.6
24.0,3.5,9.9,51.4
23.7,1.8,19.6,89.9
24.0,5.4,6.0,88.0
24.0,3.6,9.9,50.6
24.0,3.6,6.9,51.4
24.0,3.6,5.0,50.6
24.8,3.6,8.95,61.150000000000006
25.6,3.6,12.9,71.7
27.0,3.7,5.0,51.4
30.0,7.6,7.9,50.6
30.9,3.7,7.9,51.4
32.0,3.6,9.9,50.6
33.8,3.8,9.9,51.4
34.4,3.9,15.2,71.7
33.8,11.2,9.9,51.4
32.0,14.8,9.9,50.6
31.0,11.4,9.9,51.4
33.0,11.3,9.9,50.6
32.8,11.4,9.9,51.4
33.1,8.3,15.2,29.6
33.8,9.5,9.9,51.4
34.9,9.5,9.9,50.6
34.7,13.1,9.9,51.4
34.9,13.0,9.9,50.6
34.7,13.0,9.9,51.4
33.5,10.8,15.2,24.4
32.7,11.2,9.9,51.4
31.9,9.4,9.9,50.6
29.8,7.6,9.9,51.4
28.9,3.6,8.0,50.6
27.8,2.0,7.9,51.4
28.1,1.9,14.3,89.1
26.9,2.0,7.9,88.0
27.0,1.8,8.0,89.1
26.9,1.9,7.9,88.0
27.0,3.6,7.0,89.1
26.9,5.4,7.0,88.0
25.9,5.5,7.0,88.0
25.9,2.0,7.0,88.0
26.0,1.8,7.0,89.1
25.9,1.9,6.0,50.0
25.0,1.8,6.0,50.0
24.9,1.8,6.0,50.0
25.0,3.6,4.9,71.0
24.9,3.5,6.0,49.1
25.0,3.6,6.0,49.6
24.9,3.6,6.0,49.1
25.0,3.6,5.0,49.6
24.9,3.5,4.0,49.1
24.9,3.6,3.6,70.6
24.9,3.5,3.1,49.1
24.0,1.8,3.0,49.6
24.0,1.8,2.1,85.8
24.0,3.6,2.1,50.6
24.9,3.5,2.1,51.4
25.5,8.9,5.7,71.7
26.0,14.4,4.1,51.4
27.0,14.6,6.0,50.6
27.9,16.2,9.9,51.4
28.0,12.9,9.9,50.6
28.0,14.4,9.9,51.4
28.3,9.8,15.2,24.4
30.0,11.1,9.9,51.4
30.0,9.4,9.9,50.6
29.0,7.8,9.9,51.4
30.0,12.9,9.9,50.6
30.0,12.9,9.9,51.4
30.0,9.9,15.2,66.4
29.9,11.2,9.9,51.4
30.0,13.0,9.9,50.6
29.0,11.2,9.9,51.4
29.0,11.2,9.9,50.6
28.0,11.4,9.9,51.4
27.2,8.3,15.2,66.4
26.0,7.6,9.9,51.4
26.0,7.6,10.0,50.6
26.0,7.6,9.9,51.4
25.0,5.4,9.9,50.6
25.0,7.7,9.9,51.4
24.6,7.7,15.2,71.7
24.0,5.5,9.9,51.4
24.0,5.4,9.9,50.6
24.0,3.7,6.0,51.4
24.0,5.4,6.0,50.6
24.0,1.9,6.0,51.4
24.0,3.7,13.4,71.7
24.0,3.7,6.0,51.4
24.0,3.6,5.0,50.6
24.0,3.6,5.1,51.4
24.0,3.6,5.0,50.6
24.0,3.5,5.0,51.4
23.6,3.7,12.0,89.1
24.0,3.6,3.1,88.0
23.0,3.6,3.1,89.1
23.0,3.5,3.1,88.0
23.0,3.5,4.0,89.1
24.0,3.5,4.0,88.0
23.9,3.5,12.4,94.3
24.0,3.5,2.1,88.0
24.0,3.6,2.1,89.1
24.0,3.6,2.1,88.0
24.0,3.6,1.1,47.3
24.0,3.7,1.1,99.6
23.9,1.9,1.6,76.9
24.0,1.8,2.1,51.4
25.0,3.5,2.1,50.6
25.0,3.5,2.1,88.0
26.0,3.6,4.0,89.1
26.1,5.3,4.1,88.0
26.7,5.3,12.9,89.1
27.0,5.7,6.0,88.0
28.0,5.5,6.0,89.1
27.1,9.4,6.0,88.0
28.1,9.5,6.0,89.1
29.0,7.8,8.9,88.0
28.7,5.6,14.7,89.1
29.0,5.7,9.9,88.0
29.0,5.5,9.9,89.1
28.0,11.4,9.9,88.0
28.0,7.7,9.9,89.1
28.0,7.8,9.9,88.0
28.1,3.9,19.6,88.8
27.0,7.8,7.0,86.6
27.0,3.7,8.0,50.0
27.0,3.7,8.0,50.0
26.0,9.4,7.0,88.4
26.0,7.6,7.0,86.6
26.2,4.4,14.3,93.7
25.0,3.6,7.9,86.6
25.0,5.4,8.0,88.4
25.0,1.9,7.9,86.6
26.0,1.8,8.0,88.4
25.0,1.9,7.9,86.6
25.1,1.9,13.8,88.4
25.0,1.9,6.0,86.6
25.0,3.6,4.0,88.4
25.0,3.5,4.1,86.6
25.0,3.5,4.0,88.4
25.0,1.8,3.1,86.6
25.1,3.6,12.0,88.4
25.0,1.9,3.1,86.6
25.0,1.9,3.1,88.4
25.0,1.9,3.1,86.6
25.0,1.8,3.1,88.4
24.9,1.9,2.1,86.6
24.6,1.9,11.5,88.4
25.0,1.9,3.1,86.6
25.0,3.6,3.0,88.4
24.0,3.7,3.1,86.6
24.0,1.8,2.0,50.0
25.0,1.9,2.1,50.0
25.5,4.7,12.0,71.0
27.0,12.7,4.0,50.0
28.0,20.3,5.0,50.0
26.1,21.8,5.0,50.0
28.1,20.3,6.0,50.0
28.1,14.4,5.0,50.0
28.3,9.5,13.8,1.6
30.0,5.6,7.9,50.0
32.0,5.4,8.0,1.6
32.0,7.6,7.9,50.0
33.0,7.6,8.0,1.6
33.8,7.8,9.9,50.0
34.6,6.4,15.2,1.6
35.8,9.6,9.9,50.0
34.9,13.0,9.9,1.6
34.8,13.0,9.9,50.0
33.9,13.0,9.9,1.6
33.8,12.9,9.9,50.0
34.1,8.3,15.2,1.6
32.8,7.6,9.9,50.0
31.9,9.3,9.9,1.6
30.8,5.5,9.9,50.0
30.9,3.6,9.9,1.6
29.8,3.5,9.8,25.9
29.1,3.6,15.2,59.6
27.9,3.7,9.8,86.6
28.0,3.6,9.9,88.4
27.9,3.7,9.8,86.6
28.0,3.6,7.0,88.4
27.9,3.7,6.9,86.6
28.1,3.6,13.8,88.4
27.9,5.3,6.0,86.6
28.0,3.6,6.0,88.4
26.9,3.7,6.0,86.6
27.0,3.6,6.0,88.4
26.9,3.6,6.0,86.6
27.0,5.4,13.3,83.2
26.9,7.5,6.0,86.6
28.0,5.4,6.0,88.4
28.8,7.5,7.9,86.6
29.0,7.5,7.9,88.4
28.8,9.2,7.9,86.6
28.3,9.2,14.3,88.4
29.8,9.2,7.9,86.6
29.9,7.5,7.9,88.4
29.8,5.3,7.9,86.6
28.0,3.6,7.9,88.4
27.9,3.7,7.9,86.6
28.1,9.1,14.3,88.4
31.9,10.9,9.8,86.6
33.0,9.2,9.9,88.4
34.0,9.2,9.8,86.6
35.0,9.3,9.9,88.4
35.0,11.1,9.8,86.6
35.3,8.3,15.2,93.9
37.0,7.8,9.9,50.0
38.0,5.4,9.9,1.6
38.0,9.4,9.9,50.0
35.1,23.8,9.9,1.6
30.3,21.9,9.9,50.0
30.7,19.7,15.2,0.8
30.1,25.5,9.9,50.0
30.1,18.3,9.9,1.6
30.1,16.7,9.9,50.0
30.0,16.7,9.9,1.6
29.0,11.6,9.9,50.0
28.7,9.3,15.2,1.6
28.0,11.6,8.0,50.0
28.0,9.5,8.0,50.0
27.0,9.6,8.0,86.6
27.0,9.3,7.0,88.4
26.1,9.3,7.0,86.6
26.4,5.5,13.8,88.4
27.0,5.5,7.0,50.0
27.0,5.4,7.0,50.0
27.0,5.4,7.0,50.0
27.0,7.5,7.0,50.0
27.0,7.4,7.0,50.0
26.4,7.4,13.8,71.0
26.0,1.7,7.0,50.0
26.0,5.3,5.0,50.0
26.0,3.5,6.0,50.0
26.0,3.6,6.0,50.0
26.0,2.0,6.0,50.0
25.6,1.9,4.9,71.0
25.0,2.0,4.1,50.0
25.0,1.9,4.0,50.0
25.9,1.9,4.1,50.0
25.0,1.9,4.0,50.0
24.9,3.7,4.1,50.0
25.0,7.4,4.0,76.3
24.0,9.2,4.1,50.0
24.0,7.5,4.0,50.0
24.0,7.4,4.0,51.4
24.0,5.3,2.0,89.1
24.0,5.3,2.1,88.0
24.2,3.5,2.5,94.3
24.0,5.4,2.0,88.0
24.0,5.3,1.0,89.1
25.0,5.3,1.1,88.0
26.0,7.5,3.0,89.1
27.0,10.9,5.0,88.0
27.8,7.1,13.3,88.4
29.0,9.2,7.9,86.6
30.0,9.4,7.9,88.4
30.0,11.3,7.9,86.6
30.0,11.2,7.9,88.4
30.9,11.2,9.8,88.0
31.5,9.1,15.2,89.1
30.9,11.3,9.9,88.0
31.0,11.2,9.9,89.1
31.9,5.6,9.9,88.0
32.0,9.5,9.9,89.1
31.8,9.4,9.9,88.0
32.0,5.5,15.2,41.8
31.8,5.5,9.9,88.0
30.0,3.6,8.0,50.6
29.9,16.0,6.0,51.4
28.0,27.3,6.0,89.1
26.0,14.4,8.9,86.6
26.0,16.0,15.2,76.3
26.0,12.6,9.8,50.0
26.0,5.4,9.8,1.6
26.0,3.5,9.8,50.0
26.0,1.8,9.8,2.7
26.0,3.5,9.8,88.0
25.9,1.9,15.2,89.9
26.0,1.9,9.8,27.2
25.0,1.9,6.0,28.7
25.1,2.0,5.9,88.0
26.0,3.6,5.0,2.7
26.0,3.6,5.0,88.0
25.2,3.5,12.4,89.9
25.0,3.5,4.0,88.0
25.0,3.5,4.0,2.7
25.0,3.5,4.0,88.0
25.0,3.6,4.0,2.7
25.0,3.7,4.0,88.0
24.7,3.6,12.4,89.9
25.0,1.8,4.0,88.0
25.0,3.6,4.0,2.7
26.0,3.6,5.0,88.0
27.0,3.6,7.0,2.7
28.0,5.2,6.9,88.0
27.8,6.3,13.8,89.9
31.0,7.4,7.9,88.0
32.0,7.5,7.9,2.7
34.0,7.6,9.9,88.0
35.0,7.6,9.9,2.7
36.0,9.3,9.9,88.0
35.3,7.7,15.2,89.9
37.0,5.7,9.9,88.0
38.0,5.5,9.9,2.7
39.0,5.7,9.9,88.0
39.0,7.7,9.9,2.7
37.8,7.9,9.9,88.0
37.8,9.2,15.2,89.9
36.9,11.4,9.9,88.0
36.9,14.8,9.9,2.7
36.8,13.1,9.9,88.0
35.9,11.3,9.9,2.7
35.7,7.7,9.9,88.0
35.8,7.1,15.2,89.9
34.8,7.5,9.9,88.0
34.9,5.4,9.9,2.7
32.8,7.7,7.9,88.0
31.0,3.8,8.0,2.7
30.8,3.7,7.9,88.0
30.0,5.3,14.3,89.9
29.8,3.6,7.9,50.0
30.0,5.4,7.0,50.0
28.9,1.9,6.0,50.0
29.0,1.9,5.0,50.0
28.9,7.5,5.0,50.0
28.1,1.9,13.3,71.0
27.9,3.6,5.0,50.0
28.0,1.8,5.0,50.0
27.0,1.8,5.0,50.0
28.0,7.5,7.0,50.0
27.9,3.5,6.9,50.0
26.8,3.6,14.3,71.0
27.9,5.3,7.9,50.0
28.0,3.6,7.9,50.0
27.0,3.6,7.9,50.0
27.0,3.6,7.9,50.0
27.0,5.5,7.9,50.0
26.6,7.4,14.2,71.0
26.0,3.7,7.9,50.0
26.0,3.6,7.9,50.0
27.0,7.4,7.9,50.0
27.0,3.6,7.9,50.0
28.0,3.5,7.9,50.0
27.4,93.1,15.2,23.7
31.0,9.2,9.8,50.0
32.0,9.3,9.9,50.0
33.0,5.3,9.8,50.0
35.0,7.5,9.8,1.6
36.0,9.3,9.9,50.0
35.6,7.1,15.2,1.6
38.0,11.1,9.9,50.0
39.0,11.1,9.9,1.6
39.0,9.2,9.9,50.0
39.0,7.6,9.9,1.6
40.0,7.5,9.9,50.0
37.3,7.2,15.2,1.6
35.9,11.4,9.9,50.0
36.0,11.3,9.9,1.6
35.9,9.4,9.9,50.0
33.0,13.0,7.0,50.0
35.8,7.7,9.9,50.0
35.0,7.3,19.6,30.6
31.0,7.6,7.0,50.0
33.0,9.4,9.9,1.6
31.9,9.3,9.9,50.0
31.0,5.4,9.9,1.6
30.8,7.4,9.9,50.0
30.0,5.3,15.2,71.0
29.9,7.4,9.8,50.0
29.0,3.6,9.9,50.0
28.9,3.7,9.8,50.0
29.0,3.6,7.9,50.0
28.9,3.7,6.9,50.0
28.5,3.6,13.8,71.0
28.8,3.7,6.9,50.0
28.0,3.6,7.0,50.0
27.9,3.6,6.0,50.0
28.0,3.6,6.0,50.0
26.9,3.5,6.0,50.0
26.6,3.6,13.3,71.0
26.0,5.4,5.0,50.0
27.0,3.6,6.0,50.0
26.9,3.5,5.0,50.0
26.0,3.5,5.0,50.0
26.0,3.7,5.0,50.0
25.6,3.7,12.9,71.0
26.0,3.7,5.0,50.0
26.0,3.6,4.0,50.0
26.0,3.7,3.0,50.0
26.0,3.6,3.0,50.0
26.0,3.6,3.0,50.0
26.6,3.6,12.9,23.7
28.9,7.5,9.8,50.0
30.0,5.4,9.9,50.0
30.9,5.4,9.8,50.0
33.0,3.7,9.9,88.4
34.0,5.5,9.8,86.6
34.7,7.4,15.2,1.6
35.0,5.4,9.9,50.0
37.0,5.5,9.9,1.6
35.9,7.6,9.9,50.0
36.0,9.4,9.9,1.6
35.0,9.5,9.9,0.8
35.3,11.0,15.2,0.0
34.0,13.0,9.9,0.0
34.0,11.2,9.9,0.0
33.8,9.5,9.9,0.0
33.9,12.9,9.9,0.0
33.8,12.8,9.9,0.0
32.8,9.0,15.2,0.0
30.9,11.1,9.9,0.8
29.0,7.6,9.9,1.6
28.9,7.5,9.9,50.0
29.0,5.4,9.9,1.6
27.9,3.7,7.9,86.6
28.4,3.7,13.8,41.1
27.9,3.7,7.9,50.0
28.0,1.8,7.0,88.4
27.9,5.4,6.0,86.6
28.0,1.8,6.0,88.4
27.9,3.6,6.0,86.6
27.6,2.8,12.9,41.1
26.9,1.8,5.0,86.6
27.0,1.8,6.0,88.4
26.9,1.9,6.0,86.6
27.0,3.6,6.0,88.4
26.9,3.7,6.0,86.6
26.4,3.7,12.4,41.1
26.0,3.7,6.0,86.6
26.0,1.8,6.0,88.4
25.9,3.8,4.0,50.0
26.0,1.9,4.0,50.0
25.0,3.8,4.0,50.0
26.5,3.6,13.3,23.7
25.0,3.7,6.0,50.0
25.0,1.8,6.0,50.0
25.0,1.8,3.0,50.0
25.0,3.6,4.0,50.0
26.0,5.5,5.9,86.6
28.0,5.5,13.3,41.1
28.9,7.4,5.9,86.6
30.0,3.6,6.0,88.4
31.0,3.7,6.0,86.6
33.0,3.6,7.9,88.4
35.0,5.3,9.8,86.6
34.8,5.4,15.2,41.1
36.0,5.5,9.8,50.0
35.0,9.5,9.9,50.0
32.9,9.6,9.9,50.0
33.0,9.4,9.9,50.0
33.0,11.1,9.9,50.0
34.3,11.0,15.2,23.3
33.9,9.4,9.9,50.0
35.0,9.5,9.9,50.0
34.8,11.2,9.9,50.0
34.9,11.2,9.9,50.0
33.8,9.4,9.9,50.0
34.1,8.3,15.2,23.7
31.8,11.1,9.9,50.0
31.0,9.3,9.9,50.0
29.8,7.6,9.9,50.0
29.0,5.4,9.9,50.0
28.8,3.6,9.8,50.0
28.4,3.6,14.3,30.6
27.9,3.6,7.9,50.0
28.0,3.6,7.9,1.6
27.9,3.6,7.9,50.0
28.0,3.5,6.0,1.6
28.9,7.4,7.9,50.0
28.0,5.3,15.2,88.8
28.9,5.4,9.9,50.0
29.0,3.6,9.9,1.6
29.8,7.5,9.9,50.0
29.9,7.5,9.9,1.6
28.8,3.7,9.9,88.0
26.5,3.7,15.2,89.9
26.9,3.7,7.0,88.0
27.0,1.8,7.0,2.7
26.9,1.9,7.0,88.0
26.0,1.9,6.0,2.7
25.9,1.8,6.0,88.0
25.1,1.9,12.5,89.9
25.9,1.9,5.0,88.0
25.0,1.9,4.0,2.7
25.9,1.9,5.0,88.0
26.0,1.8,4.0,2.7
25.9,1.8,4.0,88.0
26.3,1.8,12.4,89.9
27.9,1.9,5.0,50.0
29.0,3.6,6.0,1.6
30.0,1.9,6.0,50.0
31.0,3.6,6.0,1.6
31.9,5.3,6.0,50.0
34.0,5.5,13.3,1.6
33.8,9.4,6.0,50.0
35.0,11.2,5.0,1.6
34.8,9.4,6.0,50.0
35.0,13.0,7.0,2.7
34.8,9.6,6.0,88.0
34.3,8.3,13.3,2.7
34.8,9.5,7.0,88.0
34.9,9.4,7.0,2.7
34.7,11.2,7.0,88.0
34.9,9.4,7.0,2.7
33.7,11.1,7.0,88.0
33.8,8.0,13.8,89.1
32.7,7.5,6.9,88.0
31.9,7.5,6.0,89.1
30.8,5.3,6.0,88.0
31.9,12.8,6.0,89.1
30.8,12.6,6.0,88.0
29.3,3.7,9.0,89.1
30.8,7.6,7.9,88.0
30.9,9.4,9.9,89.1
30.8,7.5,9.8,51.4
30.0,7.7,9.9,50.6
29.8,7.6,9.8,51.4
27.3,5.5,9.9,71.7
27.9,3.5,9.8,51.4
28.0,1.9,9.9,50.6
26.9,3.5,7.9,51.4
27.0,1.8,7.9,50.6
26.9,3.8,6.9,51.4
25.6,5.4,8.5,71.7
26.0,7.6,5.0,50.0
26.0,5.5,7.0,50.0
25.9,5.5,6.9,50.0
26.0,1.9,7.0,50.0
25.9,1.9,6.9,50.0
24.7,11.2,9.8,88.8
25.9,3.9,7.9,50.0
25.0,1.9,7.9,50.0
25.9,3.7,6.9,50.0
26.0,22.0,4.0,88.4
25.0,19.9,5.0,86.6
25.8,16.0,12.9,88.4
27.0,16.0,6.0,88.0
27.0,14.6,6.0,89.1
27.1,16.0,6.0,88.0
26.1,16.5,6.0,89.1
26.2,20.4,6.9,88.0
25.4,16.2,14.3,94.3
25.3,27.4,6.0,88.0
25.2,29.4,5.0,89.1
25.2,23.9,7.9,88.0
28.1,20.7,9.9,89.1
27.2,18.6,9.9,88.0
26.1,14.4,15.2,94.3
27.1,18.4,7.9,88.0
26.1,18.5,8.0,89.1
26.1,18.6,7.9,88.0
25.1,18.5,8.0,89.1
25.0,18.5,7.9,88.0
24.8,9.4,13.8,94.3
25.0,9.8,7.0,88.0
24.0,9.6,8.0,89.1
24.0,11.5,7.9,88.0
23.0,11.4,2.1,68.0
23.0,11.7,3.1,88.0
22.9,9.3,12.0,94.3
22.0,9.8,3.1,88.0
22.0,9.6,6.0,89.1
23.0,8.0,6.0,88.0
23.0,7.8,4.0,89.1
22.0,9.7,4.0,88.0
22.2,5.7,4.0,94.3
22.0,3.9,4.0,88.0
23.0,3.7,5.0,89.1
23.0,3.8,5.0,88.0
23.0,3.6,5.0,89.1
23.0,3.8,5.0,88.0
22.8,3.7,7.6,89.1
23.0,7.5,5.0,88.0
23.0,3.6,5.0,89.1
23.0,3.5,6.0,88.0
23.0,3.6,6.0,89.1
23.0,3.6,6.0,88.0
22.8,3.8,8.1,94.3
23.0,3.5,6.0,88.0
23.0,3.6,6.0,89.1
23.0,3.6,6.0,88.0
23.0,3.6,5.0,89.1
23.0,3.5,5.0,88.0
23.5,3.6,12.9,94.3
24.1,3.6,5.0,88.0
23.1,5.3,5.0,88.4
23.1,7.7,6.0,86.6
24.1,9.3,8.0,88.4
24.1,9.5,7.9,88.0
24.5,7.5,14.3,94.3
24.1,11.2,8.0,86.6
25.1,9.4,8.0,88.4
25.1,7.7,8.0,86.6
25.1,11.2,8.0,88.4
25.2,9.3,8.0,86.6
25.6,6.3,15.2,93.7
26.1,7.6,9.9,86.6
26.1,5.5,10.0,88.4
25.1,7.6,9.9,86.6
25.1,7.6,10.0,88.4
25.1,7.5,9.9,86.6
24.8,7.3,15.2,93.7
25.0,7.6,9.9,86.6
24.0,7.6,9.9,88.4
24.0,5.5,9.9,88.0
24.0,3.6,8.0,89.1
23.0,5.3,7.9,88.0
23.8,3.6,14.3,94.3
24.0,3.5,7.9,88.0
24.0,3.6,8.0,89.1
24.0,5.3,7.9,51.4
24.0,7.5,8.0,50.6
24.0,5.4,7.9,51.4
23.8,5.5,14.3,76.9
24.0,3.7,7.9,51.4
24.0,5.4,8.0,50.6
23.0,3.7,7.9,51.4
23.0,5.4,7.9,50.6
23.0,5.4,5.0,51.4
22.9,5.3,12.9,71.7
23.0,7.4,5.0,51.4
23.0,1.8,5.0,50.6
23.0,5.5,4.0,51.4
22.0,1.8,4.0,50.6
22.0,1.8,2.1,51.4
22.6,3.5,11.0,94.5
22.0,3.6,2.1,51.4
22.0,3.6,2.1,50.6
22.0,3.7,1.1,99.6
22.0,7.5,0.1,47.3
23.0,7.5,1.1,98.2
23.7,4.5,11.0,93.7
24.1,3.7,2.1,86.6
25.1,5.4,4.0,50.0
27.0,3.7,6.0,50.0
29.0,5.5,9.9,50.0
30.0,5.5,9.9,50.0
31.1,6.4,15.2,71.0
32.0,7.6,9.9,50.0
32.0,9.4,10.0,50.0
31.0,11.2,9.9,50.0
31.1,13.0,10.0,50.0
30.1,14.8,9.9,50.0
31.1,14.7,15.2,71.0
30.0,18.4,9.9,50.0
28.1,22.3,10.0,88.4
26.1,22.2,8.0,86.6
26.1,18.3,8.0,88.0
26.1,16.4,8.1,88.0
25.8,7.9,8.2,94.3
25.1,7.5,5.1,88.0
25.1,9.2,3.1,89.1
25.0,5.4,4.1,88.0
25.0,7.5,4.0,89.1
25.0,9.1,5.0,88.0
25.1,6.3,7.6,89.1
26.0,5.3,5.0,86.6
26.0,5.4,7.9,88.4
26.0,1.9,6.0,86.6
26.0,5.3,6.0,88.4
25.0,12.7,6.0,86.6
24.5,5.4,7.6,88.4
26.0,5.4,6.0,50.0
25.0,7.5,5.0,88.4
25.0,7.5,5.0,86.6
25.0,7.5,5.0,88.4
25.0,5.3,4.1,50.0
24.1,3.5,8.1,88.8
24.0,3.6,6.0,50.0
24.0,3.6,6.0,1.6
24.0,3.6,6.0,50.0
24.0,1.8,6.0,1.6
24.0,1.8,6.0,50.0
22.7,1.9,8.1,88.8
23.0,1.8,6.0,50.0
23.0,1.8,6.0,1.6
23.0,1.9,4.1,50.0
23.0,1.9,4.0,1.6
24.0,2.0,4.0,50.0
24.3,7.6,12.9,88.8
27.0,11.0,7.0,50.0
27.0,12.8,8.0,1.6
28.0,12.7,8.0,50.0
30.0,9.3,8.0,1.6
30.0,7.6,9.9,50.0
29.5,9.9,15.2,88.8
30.9,12.9,9.9,50.0
31.0,11.2,9.9,1.6
31.0,9.4,9.9,50.0
31.0,11.2,9.9,1.6
30.9,11.2,9.9,86.6
30.7,12.6,15.2,88.4
30.0,14.6,9.9,86.6
29.0,14.7,10.0,88.4
29.0,11.2,9.9,86.6
28.0,11.2,10.0,88.4
27.0,13.0,9.9,86.6
27.1,6.4,15.2,94.3
27.0,7.8,9.9,88.0
26.0,3.7,10.0,89.1
27.0,3.7,6.1,88.0
27.0,3.7,6.0,89.1
26.0,5.4,7.0,88.0
26.1,3.7,13.8,76.9
26.0,7.6,6.1,51.4
26.0,5.4,6.0,50.6
26.0,3.9,6.1,51.4
26.0,3.6,6.0,50.6
26.0,5.3,6.0,51.4
25.1,5.5,13.4,71.7
25.0,5.4,6.0,51.4
25.0,1.9,6.0,89.1
25.0,1.9,4.1,88.0
25.0,1.8,4.1,89.1
